touchpoint_id,lead_id,channel,interaction_type,timestamp
1465,287,Website Visit,Outbound,2025-03-14 03:17:24
1466,422,Phone Call,Inbound,2025-02-06 09:11:58
1467,238,Demo Request,Inbound,2024-12-22 13:33:09
1468,303,Ad Click,Outbound,2025-04-21 10:49:54
1469,32,Website Visit,Outbound,2025-04-14 22:17:44
1470,589,Phone Call,Outbound,2024-11-30 13:00:07
1471,782,Website Visit,Outbound,2025-03-01 23:01:38
1472,85,Ad Click,Outbound,2025-04-11 00:05:26
1473,644,Phone Call,Outbound,2024-11-02 23:11:11
1474,641,Phone Call,Outbound,2025-03-06 09:59:00
1475,155,Ad Click,Outbound,2024-12-13 15:57:31
1476,44,Ad Click,Outbound,2025-02-14 03:04:09
1477,286,Website Visit,Outbound,2024-11-16 17:49:12
1478,508,Demo Request,Inbound,2025-01-04 19:32:35
1479,198,Ad Click,Outbound,2025-01-27 20:16:20
1480,580,Phone Call,Inbound,2025-01-07 08:10:46
1481,822,Ad Click,Outbound,2024-11-02 12:16:45
1482,811,Phone Call,Outbound,2025-04-08 17:50:22
1483,816,Demo Request,Inbound,2025-03-28 17:26:02
1484,492,Website Visit,Outbound,2024-12-15 01:20:28
1485,801,Email,Inbound,2024-11-03 18:46:20
1486,401,Demo Request,Outbound,2025-01-25 06:54:37
1487,818,Phone Call,Outbound,2025-03-26 16:37:40
1488,728,Demo Request,Inbound,2025-03-27 13:15:35
1489,415,Website Visit,Outbound,2024-10-28 08:47:20
1490,609,Email,Inbound,2025-03-01 13:33:38
1491,570,Phone Call,Inbound,2025-02-01 17:01:12
1492,61,Demo Request,Inbound,2025-01-03 23:03:31
1493,998,Email,Inbound,2024-12-13 23:56:10
1494,26,Ad Click,Outbound,2025-01-24 08:33:55
1495,26,Ad Click,Outbound,2025-03-07 13:29:41
1496,796,Email,Outbound,2025-01-27 15:21:08
1497,565,Ad Click,Inbound,2025-02-10 21:21:47
1498,469,Website Visit,Inbound,2025-02-17 10:36:05
1499,260,Website Visit,Outbound,2025-04-24 14:14:27
1500,789,Website Visit,Outbound,2025-02-11 02:08:15
1501,188,Phone Call,Inbound,2024-12-19 05:22:56
1502,713,Email,Inbound,2025-01-01 14:56:24
1503,830,Website Visit,Outbound,2024-12-22 16:18:38
1504,985,Demo Request,Outbound,2025-03-18 07:05:38
1505,880,Email,Outbound,2025-01-22 17:31:36
1506,861,Phone Call,Outbound,2025-03-08 10:43:33
1507,284,Phone Call,Inbound,2024-11-12 21:21:43
1508,896,Demo Request,Outbound,2024-11-09 23:55:55
1509,711,Demo Request,Inbound,2025-02-04 01:31:07
1510,268,Website Visit,Outbound,2024-11-10 09:33:50
1511,190,Ad Click,Outbound,2025-01-30 07:45:22
1512,269,Website Visit,Outbound,2024-12-12 16:02:21
1513,930,Website Visit,Outbound,2024-11-04 05:54:35
1514,465,Phone Call,Outbound,2025-04-24 08:03:56
1515,321,Email,Outbound,2024-11-02 23:45:49
1516,263,Email,Inbound,2025-01-23 02:18:36
1517,314,Phone Call,Inbound,2025-03-06 16:41:50
1518,550,Website Visit,Outbound,2024-11-15 06:56:14
1519,779,Email,Outbound,2025-02-25 14:24:43
1520,469,Ad Click,Outbound,2025-03-07 17:48:35
1521,162,Demo Request,Outbound,2025-01-16 20:13:19
1522,256,Phone Call,Outbound,2025-04-07 08:43:40
1523,57,Demo Request,Inbound,2025-04-11 06:08:53
1524,896,Phone Call,Outbound,2024-12-16 18:53:51
1525,22,Ad Click,Outbound,2025-01-21 03:29:33
1526,701,Ad Click,Inbound,2025-02-21 02:03:02
1527,897,Ad Click,Inbound,2025-01-28 17:05:11
1528,814,Website Visit,Inbound,2024-11-15 17:42:17
1529,636,Demo Request,Inbound,2025-01-28 07:17:09
1530,845,Phone Call,Outbound,2025-03-22 15:38:36
1531,295,Ad Click,Inbound,2024-12-24 07:38:35
1532,320,Email,Inbound,2025-03-23 02:47:00
1533,103,Demo Request,Outbound,2025-01-08 06:43:16
1534,658,Demo Request,Outbound,2024-11-15 02:38:08
1535,424,Website Visit,Inbound,2025-03-17 18:35:50
1536,253,Phone Call,Inbound,2024-12-30 13:26:57
1537,983,Phone Call,Outbound,2025-02-22 16:43:35
1538,143,Ad Click,Inbound,2024-11-21 21:18:35
1539,150,Ad Click,Outbound,2025-01-12 10:07:54
1540,305,Demo Request,Inbound,2024-11-15 13:26:54
1541,95,Phone Call,Inbound,2024-11-08 17:11:37
1542,68,Email,Inbound,2024-10-29 08:43:30
1543,952,Email,Outbound,2024-12-26 12:00:48
1544,33,Phone Call,Inbound,2025-02-19 03:46:34
1545,150,Website Visit,Outbound,2024-11-25 06:30:31
1546,85,Website Visit,Outbound,2025-04-14 06:11:52
1547,239,Phone Call,Outbound,2025-03-18 13:45:10
1548,88,Demo Request,Outbound,2025-04-15 17:57:26
1549,635,Demo Request,Inbound,2024-12-05 00:59:34
1550,553,Email,Outbound,2025-03-09 13:06:25
1551,534,Demo Request,Outbound,2025-04-10 02:04:13
1552,751,Website Visit,Outbound,2024-12-29 09:03:29
1553,904,Demo Request,Outbound,2024-12-28 03:47:17
1554,162,Phone Call,Inbound,2025-02-20 02:44:59
1555,637,Website Visit,Inbound,2025-04-19 04:22:00
1556,871,Email,Inbound,2025-04-15 14:26:40
1557,486,Phone Call,Inbound,2024-12-27 20:03:58
1558,279,Phone Call,Outbound,2025-02-15 03:59:54
1559,375,Phone Call,Inbound,2025-03-22 17:19:48
1560,255,Email,Inbound,2025-02-03 10:18:11
1561,356,Email,Outbound,2024-12-30 00:52:00
1562,527,Ad Click,Outbound,2024-11-15 10:05:02
1563,490,Demo Request,Outbound,2024-11-23 20:26:00
1564,955,Email,Outbound,2024-12-31 04:33:11
1565,635,Demo Request,Outbound,2025-02-19 02:39:42
1566,903,Phone Call,Inbound,2025-04-02 20:02:26
1567,394,Website Visit,Outbound,2024-12-02 19:04:17
1568,381,Email,Outbound,2025-01-08 04:10:19
1569,746,Demo Request,Inbound,2025-03-25 02:00:58
1570,654,Email,Inbound,2024-12-06 08:52:12
1571,787,Phone Call,Inbound,2024-11-03 21:30:37
1572,335,Ad Click,Inbound,2024-12-13 02:57:35
1573,162,Website Visit,Outbound,2024-11-25 18:37:00
1574,210,Demo Request,Outbound,2025-03-01 15:51:15
1575,343,Phone Call,Outbound,2024-11-01 21:51:28
1576,87,Ad Click,Inbound,2024-11-03 03:09:36
1577,975,Ad Click,Outbound,2025-04-17 15:06:06
1578,88,Website Visit,Outbound,2025-01-17 18:04:21
1579,68,Website Visit,Inbound,2025-02-19 15:06:45
1580,326,Ad Click,Outbound,2025-03-05 01:16:32
1581,685,Website Visit,Outbound,2024-12-07 17:39:02
1582,547,Email,Inbound,2025-04-17 12:55:15
1583,846,Phone Call,Outbound,2025-03-03 03:11:12
1584,34,Phone Call,Inbound,2025-02-12 03:35:20
1585,973,Email,Outbound,2024-11-14 19:10:33
1586,942,Demo Request,Outbound,2025-01-31 09:26:16
1587,121,Website Visit,Outbound,2025-02-26 07:59:20
1588,595,Demo Request,Inbound,2024-10-31 00:57:55
1589,219,Demo Request,Outbound,2025-03-24 03:09:55
1590,822,Email,Outbound,2024-12-08 01:00:47
1591,576,Email,Inbound,2025-04-04 20:45:56
1592,577,Phone Call,Outbound,2025-04-04 03:49:10
1593,349,Email,Inbound,2024-11-12 21:54:02
1594,512,Demo Request,Inbound,2025-01-24 07:15:27
1595,591,Demo Request,Inbound,2025-02-04 04:52:33
1596,801,Website Visit,Outbound,2025-03-31 03:29:00
1597,266,Demo Request,Outbound,2024-11-30 03:28:05
1598,559,Phone Call,Inbound,2025-02-01 06:02:32
1599,730,Email,Inbound,2024-12-07 13:40:59
1600,194,Website Visit,Outbound,2025-03-26 22:16:53
1601,965,Phone Call,Inbound,2025-04-02 09:06:06
1602,818,Ad Click,Inbound,2025-01-05 06:23:26
1603,187,Email,Inbound,2025-02-25 22:43:13
1604,486,Phone Call,Outbound,2025-04-06 22:14:21
1605,786,Website Visit,Inbound,2025-01-17 20:37:08
1606,516,Website Visit,Inbound,2024-12-14 20:06:01
1607,505,Website Visit,Outbound,2025-02-05 17:21:30
1608,795,Phone Call,Inbound,2024-11-05 18:10:56
1609,716,Ad Click,Inbound,2025-03-28 18:50:34
1610,671,Email,Outbound,2025-03-13 22:59:24
1611,642,Demo Request,Outbound,2024-11-30 17:11:50
1612,382,Ad Click,Outbound,2025-03-02 22:43:41
1613,279,Demo Request,Outbound,2025-02-27 14:07:39
1614,942,Website Visit,Outbound,2024-10-27 05:48:55
1615,732,Phone Call,Inbound,2024-12-26 22:26:18
1616,250,Email,Outbound,2025-03-24 15:38:20
1617,597,Website Visit,Outbound,2025-04-08 09:57:44
1618,558,Demo Request,Outbound,2024-11-11 05:53:06
1619,988,Demo Request,Outbound,2025-03-08 07:51:55
1620,852,Ad Click,Inbound,2024-11-13 07:11:29
1621,682,Phone Call,Outbound,2025-04-08 04:50:33
1622,269,Demo Request,Inbound,2025-03-23 18:27:30
1623,988,Phone Call,Outbound,2025-04-13 13:40:48
1624,796,Demo Request,Outbound,2025-02-08 23:46:32
1625,31,Demo Request,Inbound,2024-12-26 02:49:28
1626,337,Email,Inbound,2025-04-07 16:28:15
1627,477,Demo Request,Outbound,2025-02-17 23:06:38
1628,990,Phone Call,Inbound,2025-02-26 20:50:26
1629,255,Demo Request,Inbound,2025-04-03 07:19:34
1630,838,Email,Outbound,2024-12-19 07:44:38
1631,413,Website Visit,Inbound,2024-12-28 23:57:19
1632,786,Demo Request,Inbound,2024-12-27 19:48:44
1633,603,Website Visit,Outbound,2025-01-25 00:42:28
1634,515,Phone Call,Inbound,2025-01-10 12:20:29
1635,519,Phone Call,Inbound,2024-11-27 20:04:08
1636,185,Email,Outbound,2024-12-04 03:15:17
1637,734,Email,Inbound,2024-11-05 10:05:09
1638,330,Ad Click,Outbound,2025-04-21 04:24:23
1639,353,Demo Request,Outbound,2025-02-19 00:51:23
1640,634,Ad Click,Inbound,2025-02-27 07:05:03
1641,949,Demo Request,Inbound,2024-11-23 15:26:17
1642,126,Phone Call,Outbound,2024-12-05 00:52:44
1643,369,Ad Click,Inbound,2025-03-13 18:27:17
1644,525,Ad Click,Outbound,2025-02-10 01:14:43
1645,799,Demo Request,Inbound,2025-03-24 08:36:36
1646,75,Phone Call,Outbound,2025-01-04 03:58:33
1647,219,Phone Call,Inbound,2025-04-09 12:46:24
1648,98,Website Visit,Inbound,2025-04-04 04:07:40
1649,136,Phone Call,Inbound,2025-04-21 03:48:27
1650,659,Website Visit,Inbound,2024-10-27 07:53:04
1651,387,Ad Click,Outbound,2024-12-11 07:48:23
1652,920,Website Visit,Inbound,2025-01-09 22:53:36
1653,436,Phone Call,Outbound,2024-11-24 04:53:42
1654,207,Phone Call,Outbound,2025-04-23 13:22:18
1655,628,Demo Request,Inbound,2025-02-21 17:50:34
1656,964,Website Visit,Outbound,2025-02-17 12:37:48
1657,461,Email,Inbound,2025-03-07 04:54:36
1658,736,Email,Inbound,2025-02-24 07:38:48
1659,331,Demo Request,Outbound,2024-11-07 02:13:26
1660,110,Email,Outbound,2024-10-29 09:45:06
1661,148,Ad Click,Outbound,2025-03-22 09:39:10
1662,904,Website Visit,Inbound,2025-02-21 08:59:21
1663,277,Ad Click,Outbound,2025-01-26 16:36:17
1664,372,Phone Call,Inbound,2024-11-08 04:18:53
1665,299,Demo Request,Inbound,2025-04-03 09:19:36
1666,710,Demo Request,Inbound,2024-11-26 08:27:51
1667,512,Phone Call,Inbound,2025-03-29 22:45:53
1668,315,Email,Inbound,2025-01-13 07:05:26
1669,880,Phone Call,Outbound,2025-02-18 13:37:05
1670,230,Email,Outbound,2025-01-14 19:09:44
1671,313,Website Visit,Inbound,2024-12-16 08:48:36
1672,119,Website Visit,Outbound,2025-02-15 03:31:18
1673,271,Ad Click,Outbound,2025-02-08 16:09:38
1674,279,Phone Call,Outbound,2025-01-08 05:49:39
1675,126,Website Visit,Inbound,2025-03-08 19:46:10
1676,309,Ad Click,Inbound,2025-03-27 19:23:32
1677,324,Phone Call,Inbound,2025-01-21 00:01:19
1678,150,Phone Call,Outbound,2025-02-06 13:33:17
1679,441,Ad Click,Outbound,2024-11-10 18:06:17
1680,374,Phone Call,Inbound,2025-03-28 04:09:46
1681,668,Email,Inbound,2025-03-20 18:06:10
1682,840,Phone Call,Inbound,2025-03-06 13:14:46
1683,283,Email,Outbound,2024-12-25 02:49:15
1684,835,Email,Inbound,2024-11-07 21:22:28
1685,502,Demo Request,Inbound,2025-04-17 05:18:30
1686,58,Email,Outbound,2025-03-16 18:00:01
1687,90,Ad Click,Inbound,2025-01-27 16:03:40
1688,119,Demo Request,Outbound,2025-04-04 18:26:52
1689,257,Ad Click,Inbound,2024-12-20 09:55:27
1690,813,Ad Click,Outbound,2025-01-18 07:09:22
1691,70,Email,Outbound,2024-12-12 18:39:49
1692,206,Demo Request,Inbound,2025-03-13 08:26:18
1693,649,Phone Call,Inbound,2025-03-15 09:11:18
1694,48,Email,Outbound,2024-11-12 09:11:42
1695,612,Phone Call,Outbound,2025-04-11 09:49:27
1696,770,Demo Request,Outbound,2025-01-12 08:30:07
1697,43,Phone Call,Outbound,2025-02-10 23:58:55
1698,486,Phone Call,Inbound,2025-02-17 18:58:58
1699,53,Phone Call,Outbound,2025-04-06 06:40:09
1700,933,Website Visit,Inbound,2025-04-15 21:24:38
1701,690,Phone Call,Inbound,2025-02-22 13:00:49
1702,18,Demo Request,Outbound,2024-11-25 16:05:59
1703,357,Demo Request,Inbound,2025-01-15 06:37:49
1704,404,Ad Click,Outbound,2025-02-18 09:04:06
1705,471,Phone Call,Outbound,2024-12-09 19:11:52
1706,58,Ad Click,Inbound,2025-02-01 05:52:51
1707,462,Email,Inbound,2025-02-14 01:25:26
1708,263,Demo Request,Outbound,2024-12-13 11:33:19
1709,930,Website Visit,Outbound,2025-02-14 23:07:52
1710,484,Demo Request,Inbound,2025-01-21 02:47:30
1711,699,Website Visit,Inbound,2025-03-11 10:25:05
1712,869,Demo Request,Outbound,2025-03-15 18:13:23
1713,452,Email,Outbound,2025-02-16 15:58:05
1714,229,Demo Request,Outbound,2024-11-21 23:57:07
1715,771,Website Visit,Inbound,2024-11-24 03:50:00
1716,329,Ad Click,Outbound,2024-11-03 22:27:11
1717,1000,Website Visit,Inbound,2024-11-19 09:26:57
1718,406,Demo Request,Inbound,2025-04-16 05:52:36
1719,190,Demo Request,Inbound,2024-11-14 09:35:41
1720,154,Ad Click,Outbound,2025-03-03 04:47:32
1721,868,Phone Call,Outbound,2025-01-31 07:45:12
1722,594,Demo Request,Inbound,2025-01-10 01:36:29
1723,197,Phone Call,Outbound,2025-03-04 23:32:23
1724,136,Email,Outbound,2025-03-08 20:23:54
1725,91,Phone Call,Outbound,2024-11-25 00:19:08
1726,416,Ad Click,Inbound,2024-12-10 17:06:14
1727,901,Ad Click,Inbound,2024-12-07 13:59:50
1728,148,Demo Request,Inbound,2025-03-04 05:32:48
1729,49,Ad Click,Outbound,2024-11-16 20:50:09
1730,584,Ad Click,Outbound,2024-12-16 07:50:23
1731,583,Ad Click,Inbound,2024-12-22 23:23:44
1732,471,Email,Outbound,2024-11-12 23:36:33
1733,972,Website Visit,Inbound,2024-12-07 01:15:24
1734,767,Phone Call,Inbound,2025-03-23 01:38:39
1735,814,Website Visit,Inbound,2025-01-20 07:55:32
1736,422,Demo Request,Outbound,2025-04-12 00:00:31
1737,618,Website Visit,Inbound,2025-03-24 22:00:00
1738,1,Phone Call,Outbound,2025-02-25 09:35:30
1739,256,Ad Click,Inbound,2025-02-17 01:10:04
1740,43,Website Visit,Inbound,2025-02-21 18:46:37
1741,397,Website Visit,Outbound,2025-04-24 04:22:48
1742,620,Email,Inbound,2024-12-18 20:39:05
1743,233,Email,Outbound,2025-01-23 01:00:33
1744,105,Phone Call,Inbound,2024-11-07 10:13:28
1745,743,Website Visit,Inbound,2025-02-12 07:32:18
1746,735,Demo Request,Inbound,2024-11-26 12:56:17
1747,194,Demo Request,Outbound,2025-01-01 07:54:44
1748,293,Phone Call,Inbound,2025-02-09 01:25:50
1749,96,Ad Click,Inbound,2025-03-08 11:02:53
1750,163,Demo Request,Inbound,2025-01-10 21:52:56
1751,623,Demo Request,Outbound,2024-12-03 11:07:55
1752,233,Demo Request,Outbound,2025-03-17 09:30:46
1753,861,Phone Call,Outbound,2024-12-05 03:30:08
1754,810,Ad Click,Inbound,2025-02-18 01:09:14
1755,878,Website Visit,Outbound,2025-01-16 20:01:06
1756,532,Ad Click,Outbound,2024-12-30 14:53:28
1757,683,Email,Outbound,2024-12-05 14:27:08
1758,851,Demo Request,Inbound,2025-03-01 01:19:20
1759,497,Website Visit,Outbound,2025-03-21 07:47:19
1760,604,Email,Outbound,2024-11-22 08:43:34
1761,918,Demo Request,Inbound,2024-12-20 06:18:05
1762,100,Website Visit,Outbound,2024-12-01 14:24:51
1763,976,Email,Inbound,2025-01-06 23:21:52
1764,779,Demo Request,Outbound,2025-04-07 03:59:10
1765,549,Phone Call,Inbound,2025-02-23 10:14:40
1766,296,Email,Inbound,2025-04-07 13:14:17
1767,474,Phone Call,Inbound,2024-12-13 21:28:30
1768,977,Ad Click,Inbound,2025-03-18 00:56:35
1769,27,Ad Click,Inbound,2025-03-02 17:28:59
1770,886,Ad Click,Outbound,2025-04-11 20:52:09
1771,338,Phone Call,Outbound,2024-12-26 06:44:35
1772,369,Website Visit,Inbound,2025-03-21 04:13:02
1773,664,Ad Click,Outbound,2025-02-23 13:26:59
1774,137,Email,Inbound,2025-02-03 21:24:07
1775,835,Ad Click,Outbound,2024-10-28 17:27:24
1776,870,Website Visit,Outbound,2025-03-25 15:28:07
1777,103,Ad Click,Outbound,2024-12-30 06:10:20
1778,548,Ad Click,Outbound,2025-01-29 16:10:02
1779,283,Phone Call,Inbound,2024-12-03 11:57:48
1780,726,Email,Outbound,2024-12-12 11:29:02
1781,623,Phone Call,Inbound,2024-11-10 10:45:52
1782,235,Phone Call,Inbound,2025-02-15 03:01:13
1783,782,Demo Request,Inbound,2024-11-06 16:12:07
1784,913,Phone Call,Outbound,2025-01-22 22:44:47
1785,537,Phone Call,Inbound,2025-01-10 20:38:26
1786,478,Website Visit,Inbound,2024-12-04 16:17:38
1787,190,Email,Outbound,2024-12-24 06:29:52
1788,648,Phone Call,Inbound,2025-02-24 05:55:41
1789,573,Email,Outbound,2025-03-27 09:41:46
1790,193,Demo Request,Outbound,2025-01-14 14:05:19
1791,283,Email,Outbound,2024-11-16 11:08:23
1792,349,Ad Click,Outbound,2025-02-15 20:46:23
1793,100,Ad Click,Inbound,2025-03-14 15:33:34
1794,506,Website Visit,Outbound,2024-12-28 06:16:31
1795,696,Demo Request,Outbound,2024-10-27 20:49:33
1796,595,Ad Click,Inbound,2024-12-19 05:20:02
1797,339,Website Visit,Outbound,2024-11-03 23:12:03
1798,120,Email,Inbound,2025-02-07 15:33:18
1799,669,Phone Call,Outbound,2025-01-11 21:50:24
1800,754,Ad Click,Outbound,2024-11-13 15:00:09
1801,684,Email,Inbound,2025-03-08 16:33:55
1802,703,Demo Request,Inbound,2024-12-30 07:23:55
1803,427,Ad Click,Outbound,2025-04-11 23:19:47
1804,360,Email,Outbound,2025-02-05 01:52:32
1805,74,Ad Click,Inbound,2025-04-07 16:12:52
1806,642,Email,Outbound,2025-03-15 20:28:01
1807,480,Demo Request,Inbound,2024-10-27 04:03:57
1808,46,Demo Request,Outbound,2024-10-30 12:43:13
1809,165,Email,Inbound,2024-11-19 11:44:04
1810,25,Ad Click,Outbound,2025-01-16 01:40:43
1811,887,Email,Outbound,2024-12-01 10:49:08
1812,782,Ad Click,Inbound,2025-03-16 03:36:05
1813,679,Website Visit,Outbound,2025-02-27 11:57:59
1814,671,Email,Outbound,2025-02-22 06:50:47
1815,104,Phone Call,Outbound,2025-04-03 20:57:02
1816,679,Phone Call,Inbound,2025-02-04 16:01:27
1817,27,Ad Click,Outbound,2024-12-28 06:22:34
1818,159,Email,Outbound,2025-01-26 08:36:57
1819,206,Ad Click,Outbound,2025-01-23 08:07:55
1820,733,Ad Click,Inbound,2024-11-18 21:41:08
1821,61,Phone Call,Inbound,2025-01-01 06:50:44
1822,887,Website Visit,Inbound,2025-01-16 12:57:38
1823,833,Website Visit,Outbound,2025-01-18 04:09:45
1824,658,Ad Click,Inbound,2024-11-04 22:09:27
1825,199,Website Visit,Outbound,2025-03-29 23:06:13
1826,333,Phone Call,Inbound,2024-12-13 10:47:56
1827,769,Demo Request,Outbound,2025-01-12 14:29:39
1828,308,Ad Click,Outbound,2024-12-03 22:34:57
1829,38,Ad Click,Inbound,2025-01-29 05:48:21
1830,365,Demo Request,Inbound,2024-11-18 01:48:28
1831,837,Website Visit,Outbound,2025-02-08 21:29:44
1832,603,Ad Click,Inbound,2024-12-03 11:29:28
1833,84,Demo Request,Inbound,2024-12-25 13:09:05
1834,959,Website Visit,Inbound,2025-01-08 04:35:15
1835,843,Demo Request,Inbound,2024-10-28 04:46:56
1836,65,Website Visit,Inbound,2025-02-05 13:37:00
1837,953,Demo Request,Inbound,2024-11-29 20:35:59
1838,934,Demo Request,Outbound,2025-04-14 14:50:27
1839,701,Ad Click,Inbound,2025-04-05 07:32:41
1840,954,Demo Request,Inbound,2025-03-21 07:08:33
1841,538,Website Visit,Inbound,2025-04-12 03:18:36
1842,883,Ad Click,Inbound,2025-02-05 19:02:52
1843,560,Demo Request,Inbound,2025-02-01 19:44:21
1844,156,Ad Click,Inbound,2024-12-17 23:57:12
1845,534,Demo Request,Inbound,2025-02-28 09:35:45
1846,574,Website Visit,Outbound,2025-01-12 05:42:24
1847,635,Ad Click,Outbound,2025-04-19 17:05:43
1848,572,Email,Inbound,2025-02-17 10:35:17
1849,318,Email,Outbound,2024-11-12 22:10:10
1850,427,Phone Call,Outbound,2025-03-26 06:43:16
1851,766,Ad Click,Inbound,2024-11-29 16:13:08
1852,112,Ad Click,Inbound,2025-04-10 14:18:57
1853,21,Phone Call,Outbound,2025-01-06 17:02:28
1854,131,Email,Inbound,2025-02-19 07:18:18
1855,958,Demo Request,Inbound,2025-04-13 22:49:32
1856,524,Website Visit,Outbound,2025-04-22 06:16:26
1857,143,Website Visit,Inbound,2025-02-23 05:14:56
1858,868,Email,Inbound,2025-01-05 10:55:28
1859,597,Website Visit,Inbound,2025-01-02 13:18:17
1860,501,Demo Request,Outbound,2024-12-16 19:51:32
1861,470,Phone Call,Outbound,2024-11-28 15:17:24
1862,319,Demo Request,Inbound,2025-01-19 05:28:30
1863,416,Website Visit,Inbound,2025-02-24 07:09:29
1864,8,Ad Click,Inbound,2024-11-24 16:02:06
1865,975,Email,Outbound,2025-03-05 14:56:11
1866,773,Ad Click,Outbound,2025-03-09 15:14:18
1867,760,Email,Inbound,2024-12-18 09:02:16
1868,34,Demo Request,Inbound,2025-01-21 08:28:34
1869,275,Website Visit,Outbound,2025-02-18 05:32:49
1870,830,Demo Request,Inbound,2025-02-11 16:41:22
1871,641,Website Visit,Outbound,2025-02-20 18:22:13
1872,534,Website Visit,Inbound,2024-11-28 23:23:36
1873,813,Website Visit,Outbound,2024-12-27 01:55:55
1874,859,Email,Outbound,2025-03-04 21:45:15
1875,679,Demo Request,Outbound,2025-03-12 02:45:54
1876,809,Email,Inbound,2025-01-20 09:50:10
1877,163,Email,Inbound,2024-11-26 17:36:08
1878,318,Website Visit,Outbound,2025-03-19 08:10:36
1879,201,Email,Outbound,2024-12-31 11:13:21
1880,958,Demo Request,Outbound,2025-01-04 09:41:10
1881,375,Ad Click,Inbound,2024-11-17 14:11:27
1882,857,Ad Click,Outbound,2024-11-01 15:42:07
1883,437,Phone Call,Inbound,2025-01-05 23:35:50
1884,28,Demo Request,Outbound,2025-04-06 17:10:33
1885,304,Ad Click,Inbound,2025-04-09 03:26:03
1886,159,Phone Call,Outbound,2024-12-01 16:32:28
1887,555,Ad Click,Outbound,2025-03-28 04:41:00
1888,391,Email,Outbound,2025-02-10 10:13:58
1889,259,Phone Call,Inbound,2025-03-25 17:06:35
1890,25,Ad Click,Outbound,2024-11-04 06:16:21
1891,76,Website Visit,Inbound,2025-04-17 21:49:23
1892,328,Phone Call,Inbound,2025-03-20 06:15:36
1893,180,Email,Outbound,2024-12-19 17:35:47
1894,722,Demo Request,Inbound,2025-03-18 17:23:08
1895,537,Demo Request,Outbound,2024-12-07 15:09:26
1896,960,Ad Click,Outbound,2025-03-17 08:29:53
1897,313,Ad Click,Outbound,2025-02-25 17:16:33
1898,800,Email,Inbound,2024-12-10 17:33:59
1899,637,Website Visit,Outbound,2025-04-01 09:01:12
1900,298,Demo Request,Outbound,2025-04-06 05:44:07
1901,225,Ad Click,Outbound,2024-11-24 19:59:48
1902,84,Ad Click,Outbound,2024-11-13 00:48:53
1903,807,Demo Request,Outbound,2025-03-05 01:55:25
1904,366,Email,Inbound,2025-01-07 00:58:13
1905,322,Demo Request,Inbound,2025-02-23 14:32:51
1906,779,Website Visit,Outbound,2025-04-16 22:21:44
1907,837,Demo Request,Inbound,2025-02-03 12:36:33
1908,790,Email,Outbound,2025-01-01 23:38:13
1909,714,Demo Request,Outbound,2025-01-29 03:44:48
1910,874,Website Visit,Inbound,2025-02-25 16:53:17
